id,urun,magaza,tarih,saat,durum,guven,dosya
konum19_123351_019_0.28,Kabak,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kabak\konum19_123351_019_0.28.jpg
konum19_123351_020_0.28,Kabak,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kabak\konum19_123351_020_0.28.jpg
konum15_123248_000_0.89,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_000_0.89.jpg
konum15_123248_002_0.88,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_002_0.88.jpg
konum15_123248_003_0.87,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_003_0.87.jpg
konum15_123248_012_0.76,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_012_0.76.jpg
konum15_123248_013_0.76,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_013_0.76.jpg
konum15_123248_017_0.74,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_017_0.74.jpg
konum15_123248_020_0.73,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_020_0.73.jpg
konum15_123248_052_0.58,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_052_0.58.jpg
konum15_123248_054_0.57,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_054_0.57.jpg
konum15_123248_065_0.49,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_065_0.49.jpg
konum15_123248_066_0.49,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_066_0.49.jpg
konum15_123248_068_0.48,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_068_0.48.jpg
konum15_123248_072_0.47,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_072_0.47.jpg
konum15_123248_081_0.42,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_081_0.42.jpg
konum15_123248_085_0.41,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_085_0.41.jpg
konum15_123248_100_0.35,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,çürük,0.92,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_100_0.35.jpg
konum15_123248_106_0.31,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_106_0.31.jpg
konum15_123248_107_0.31,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_107_0.31.jpg
konum15_123248_116_0.28,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,çürük,0.89,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_116_0.28.jpg
konum15_123248_121_0.27,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_121_0.27.jpg
konum15_123248_123_0.26,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum15_123248_123_0.26.jpg
konum16_123304_078_0.50,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum16_123304_078_0.50.jpg
konum16_123304_096_0.41,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum16_123304_096_0.41.jpg
konum16_123304_106_0.37,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,çürük,0.87,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum16_123304_106_0.37.jpg
konum16_123304_107_0.37,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum16_123304_107_0.37.jpg
konum16_123304_114_0.35,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum16_123304_114_0.35.jpg
konum16_123304_120_0.32,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum16_123304_120_0.32.jpg
konum16_123304_129_0.28,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum16_123304_129_0.28.jpg
konum16_123304_133_0.25,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum16_123304_133_0.25.jpg
konum17_123320_063_0.32,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum17_123320_063_0.32.jpg
konum17_123320_078_0.25,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum17_123320_078_0.25.jpg
konum18_123336_048_0.66,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum18_123336_048_0.66.jpg
konum18_123336_055_0.62,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,çürük,0.92,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum18_123336_055_0.62.jpg
konum18_123336_076_0.42,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum18_123336_076_0.42.jpg
konum18_123336_079_0.39,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum18_123336_079_0.39.jpg
konum18_123336_080_0.38,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,çürük,0.9,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum18_123336_080_0.38.jpg
konum3_122940_013_0.42,Kirmizi Erik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kirmizi Erik\konum3_122940_013_0.42.jpg
konum16_123304_067_0.60,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum16_123304_067_0.60.jpg
konum16_123304_077_0.50,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum16_123304_077_0.50.jpg
konum16_123304_089_0.45,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum16_123304_089_0.45.jpg
konum16_123304_095_0.43,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum16_123304_095_0.43.jpg
konum16_123304_125_0.31,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum16_123304_125_0.31.jpg
konum17_123320_013_0.84,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum17_123320_013_0.84.jpg
konum17_123320_022_0.79,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum17_123320_022_0.79.jpg
konum17_123320_033_0.70,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum17_123320_033_0.70.jpg
konum17_123320_038_0.63,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum17_123320_038_0.63.jpg
konum17_123320_046_0.51,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum17_123320_046_0.51.jpg
konum17_123320_054_0.41,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum17_123320_054_0.41.jpg
konum17_123320_056_0.37,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum17_123320_056_0.37.jpg
konum18_123336_010_0.88,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum18_123336_010_0.88.jpg
konum18_123336_053_0.62,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum18_123336_053_0.62.jpg
konum18_123336_060_0.54,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum18_123336_060_0.54.jpg
konum18_123336_061_0.54,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum18_123336_061_0.54.jpg
konum18_123336_084_0.35,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum18_123336_084_0.35.jpg
konum18_123336_092_0.30,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum18_123336_092_0.30.jpg
konum18_123336_093_0.30,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum18_123336_093_0.30.jpg
konum18_123336_094_0.29,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum18_123336_094_0.29.jpg
konum18_123336_101_0.27,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum18_123336_101_0.27.jpg
konum3_122940_004_0.61,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum3_122940_004_0.61.jpg
konum7_123042_000_0.91,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum7_123042_000_0.91.jpg
konum7_123042_001_0.88,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum7_123042_001_0.88.jpg
konum7_123042_002_0.61,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum7_123042_002_0.61.jpg
konum7_123042_003_0.56,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum7_123042_003_0.56.jpg
konum7_123042_004_0.38,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum7_123042_004_0.38.jpg
konum8_123058_002_0.81,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum8_123058_002_0.81.jpg
konum8_123058_010_0.65,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum8_123058_010_0.65.jpg
konum8_123058_012_0.62,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum8_123058_012_0.62.jpg
konum8_123058_025_0.45,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum8_123058_025_0.45.jpg
konum8_123058_027_0.43,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum8_123058_027_0.43.jpg
konum8_123058_036_0.30,kirmizilahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kirmizilahana\konum8_123058_036_0.30.jpg
konum16_123304_103_0.39,Kivi,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\Kivi\konum16_123304_103_0.39.jpg
konum8_123058_008_0.68,kivircik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kivircik\konum8_123058_008_0.68.jpg
konum8_123058_020_0.52,kivircik,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\kivircik\konum8_123058_020_0.52.jpg
konum13_123216_019_0.39,lahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\lahana\konum13_123216_019_0.39.jpg
konum18_123336_103_0.27,lahana,Carrefoursa Maltepe,2025-10-24,12:00:00,sağlıklı,,crops\camera_002\2025-10-24\12\lahana\konum18_123336_103_0.27.jpg
